entry_time,entry_price,exit_time,exit_price,direction,profit_loss,strategy,symbol,resolution,holding_bars,points
2031-03-23 16:25:24,1392.75,2031-03-23 17:55:24,1392.23,short,51.58,SMA_crossover,GCZ,5min,18,0.52
2031-03-23 22:26:24,19277.51,2031-03-28 22:26:24,19277.35,short,2.68,SMA_crossover,NQ,1d,5,0.16
2031-03-24 16:55:24,1393.66,2031-03-24 17:20:24,1393.12,long,-53.94,RSI_breakout,GCZ,5min,5,-0.53
2031-03-25 02:20:24,1366.28,2031-03-25 03:01:24,1366.01,long,-26.67,random_realistic,GCZ,1min,41,-0.26
2031-03-25 14:01:24,1339.44,2031-03-25 14:46:24,1339.78,short,-34.86,RSI_breakout,GCZ,15min,3,-0.34
2031-03-25 16:46:24,1332.63,2031-03-25 17:11:24,1332.72,long,9.2,random_realistic,GCZ,5min,5,0.1
2031-03-26 08:11:24,1315.38,2031-04-01 08:11:24,1315.93,short,-55.81,RSI_breakout,GCZ,1d,6,-0.55
2031-03-29 08:26:24,19296.04,2031-03-29 08:36:24,19296.77,long,14.21,RSI_breakout,NQ,5min,2,0.74
2031-03-29 10:36:24,19306.62,2031-03-29 13:36:24,19307.08,long,8.56,SMA_crossover,NQ,15min,12,0.45
2031-03-30 05:36:24,19338.24,2031-04-01 05:36:24,19337.33,long,-18.81,random_realistic,NQ,1d,2,-0.92
2031-04-01 15:11:24,1318.57,2031-04-06 15:11:24,1318.9,short,-33.83,momentum,GCZ,1d,5,-0.33
2031-04-02 02:36:24,19298.44,2031-04-02 03:21:24,19297.75,long,-14.36,random_realistic,NQ,1min,45,-0.69
2031-04-03 01:21:24,19271.61,2031-04-03 01:57:24,19272.46,short,-17.45,random_realistic,NQ,1min,36,-0.85
2031-04-03 17:57:24,19269.4,2031-04-03 18:24:24,19268.28,long,-22.88,random_realistic,NQ,1min,27,-1.12
2031-04-04 05:24:24,19322.37,2031-04-04 05:58:24,19321.45,long,-18.99,random_realistic,NQ,1min,34,-0.92
2031-04-04 06:58:24,19312.31,2031-04-04 09:58:24,19313.36,long,20.53,random_realistic,NQ,15min,12,1.05
2031-04-05 03:58:24,19299.6,2031-04-05 04:38:24,19299.65,long,0.59,RSI_breakout,NQ,5min,8,0.05
2031-04-05 13:38:24,19294.14,2031-04-08 13:38:24,19292.87,long,-26.0,momentum,NQ,1d,3,-1.27
2031-04-06 21:11:24,1331.26,2031-04-06 23:41:24,1330.64,short,61.11,momentum,GCZ,15min,10,0.62
2031-04-07 07:41:24,1321.91,2031-04-07 08:26:24,1321.4,long,-50.97,SMA_crossover,GCZ,1min,45,-0.5
2031-04-07 23:26:24,1308.59,2031-04-08 23:26:24,1307.88,short,70.2,momentum,GCZ,1d,1,0.71
2031-04-08 20:38:24,19304.15,2031-04-08 20:49:24,19303.24,short,17.83,RSI_breakout,NQ,1min,11,0.92
2031-04-09 11:26:24,1305.67,2031-04-09 13:11:24,1306.08,long,40.2,random_realistic,GCZ,5min,21,0.41
2031-04-09 15:49:24,19323.62,2031-04-09 16:54:24,19324.5,short,-17.97,random_realistic,NQ,5min,13,-0.87
2031-04-09 21:11:24,1292.04,2031-04-10 00:41:24,1291.39,short,64.57,SMA_crossover,GCZ,15min,14,0.65
2031-04-10 04:41:24,1287.75,2031-04-20 04:41:24,1288.18,short,-43.41,SMA_crossover,GCZ,1d,10,-0.43
2031-04-10 11:54:24,19356.74,2031-04-10 12:05:24,19355.62,long,-22.94,random_realistic,NQ,1min,11,-1.12
2031-04-10 18:05:24,19337.85,2031-04-16 18:05:24,19339.21,short,-27.69,random_realistic,NQ,1d,6,-1.36
2031-04-16 19:05:24,19345.86,2031-04-22 19:05:24,19345.19,short,13.0,RSI_breakout,NQ,1d,6,0.67
2031-04-20 23:41:24,1266.63,2031-04-21 02:41:24,1267.32,long,69.19,random_realistic,GCZ,15min,12,0.7
2031-04-21 08:41:24,1272.12,2031-04-21 09:41:24,1271.54,long,-58.12,momentum,GCZ,5min,12,-0.58
2031-04-21 16:41:24,1248.84,2031-04-21 17:51:24,1248.78,short,5.75,momentum,GCZ,5min,14,0.06
2031-04-21 23:51:24,1262.61,2031-04-22 01:36:24,1262.99,short,-38.97,momentum,GCZ,15min,7,-0.38
2031-04-22 03:36:24,1251.89,2031-04-22 05:21:24,1251.8,short,8.5,random_realistic,GCZ,15min,7,0.09
2031-04-22 20:21:24,1262.72,2031-04-28 20:21:24,1262.98,long,25.34,SMA_crossover,GCZ,1d,6,0.26
2031-04-23 04:05:24,19327.71,2031-04-26 04:05:24,19328.94,long,24.09,RSI_breakout,NQ,1d,3,1.23
2031-04-27 02:05:24,19280.74,2031-04-27 03:35:24,19280.22,short,10.05,random_realistic,NQ,15min,6,0.53
2031-04-27 20:35:24,19281.66,2031-05-04 20:35:24,19279.96,long,-34.65,SMA_crossover,NQ,1d,7,-1.71
2031-04-29 08:21:24,1268.74,2031-04-29 09:09:24,1269.0,long,25.99,SMA_crossover,GCZ,1min,48,0.26
2031-04-29 20:09:24,1253.45,2031-04-29 20:54:24,1252.99,long,-46.02,random_realistic,GCZ,5min,9,-0.46
2031-04-30 08:54:24,1259.0,2031-04-30 09:43:24,1259.52,short,-52.02,SMA_crossover,GCZ,1min,49,-0.52
2031-05-01 01:43:24,1277.04,2031-05-01 02:58:24,1277.04,short,0.28,RSI_breakout,GCZ,5min,15,0.01
2031-05-01 20:58:24,1267.61,2031-05-03 20:58:24,1267.12,long,-49.91,RSI_breakout,GCZ,1d,2,-0.49
2031-05-04 11:58:24,1255.98,2031-05-04 13:53:24,1256.4,short,-42.86,SMA_crossover,GCZ,5min,23,-0.42
2031-05-05 07:53:24,1239.59,2031-05-11 07:53:24,1239.63,long,3.58,RSI_breakout,GCZ,1d,6,0.04
2031-05-05 10:35:24,19283.5,2031-05-05 11:05:24,19283.02,short,9.14,momentum,NQ,1min,30,0.48
2031-05-06 10:05:24,19276.69,2031-05-06 10:31:24,19278.21,long,29.93,momentum,NQ,1min,26,1.52
2031-05-06 11:31:24,19279.94,2031-05-08 11:31:24,19281.19,short,-25.45,SMA_crossover,NQ,1d,2,-1.25
2031-05-09 01:31:24,19341.71,2031-05-09 05:16:24,19341.93,long,3.83,SMA_crossover,NQ,15min,15,0.22
2031-05-09 15:16:24,19330.17,2031-05-16 15:16:24,19329.03,long,-23.33,random_realistic,NQ,1d,7,-1.14
2031-05-11 14:53:24,1250.82,2031-05-11 14:59:24,1250.42,short,39.38,momentum,GCZ,1min,6,0.4
2031-05-12 02:59:24,1237.34,2031-05-12 07:44:24,1237.05,short,28.49,SMA_crossover,GCZ,15min,19,0.29
2031-05-13 06:44:24,1265.26,2031-05-13 09:14:24,1265.28,short,-2.35,random_realistic,GCZ,15min,10,-0.02
2031-05-13 19:14:24,1264.62,2031-05-17 19:14:24,1264.03,long,-59.66,SMA_crossover,GCZ,1d,4,-0.59
2031-05-17 05:16:24,19292.8,2031-05-19 05:16:24,19293.68,short,-18.19,RSI_breakout,NQ,1d,2,-0.88
2031-05-18 01:14:24,1269.93,2031-05-20 01:14:24,1270.48,short,-56.28,SMA_crossover,GCZ,1d,2,-0.56
2031-05-19 08:16:24,19314.54,2031-05-19 10:01:24,19315.65,short,-22.69,RSI_breakout,NQ,15min,7,-1.11
2031-05-20 01:01:24,19326.72,2031-05-20 01:51:24,19326.26,short,8.69,SMA_crossover,NQ,5min,10,0.46
2031-05-20 11:14:24,1265.38,2031-05-23 11:14:24,1265.39,long,1.22,momentum,GCZ,1d,3,0.02
2031-05-20 17:51:24,19286.43,2031-05-20 19:51:24,19284.84,long,-32.25,SMA_crossover,NQ,5min,24,-1.59
2031-05-21 14:51:24,19323.09,2031-05-21 15:08:24,19321.66,long,-29.12,momentum,NQ,1min,17,-1.43
2031-05-22 03:08:24,19307.47,2031-05-22 03:53:24,19307.7,long,4.15,RSI_breakout,NQ,5min,9,0.23
2031-05-22 18:53:24,19403.13,2031-05-22 19:02:24,19402.79,short,6.38,RSI_breakout,NQ,1min,9,0.34
2031-05-23 12:02:24,19407.46,2031-05-31 12:02:24,19408.63,short,-23.89,random_realistic,NQ,1d,8,-1.17
2031-05-24 09:14:24,1243.4,2031-05-29 09:14:24,1242.68,short,71.24,SMA_crossover,GCZ,1d,5,0.72
2031-05-30 04:14:24,1239.21,2031-05-30 04:21:24,1239.44,long,22.28,RSI_breakout,GCZ,1min,7,0.23
2031-05-30 13:21:24,1220.25,2031-05-30 13:48:24,1219.87,long,-38.85,momentum,GCZ,1min,27,-0.38
2031-05-30 18:48:24,1218.24,2031-05-30 19:18:24,1218.68,short,-44.63,RSI_breakout,GCZ,15min,2,-0.44
2031-05-30 21:18:24,1208.79,2031-05-30 23:33:24,1208.35,long,-44.67,RSI_breakout,GCZ,15min,9,-0.44
2031-05-31 07:33:24,1195.24,2031-06-08 07:33:24,1195.76,short,-53.36,SMA_crossover,GCZ,1d,8,-0.53
2031-05-31 20:02:24,19450.33,2031-05-31 20:42:24,19449.99,short,6.16,SMA_crossover,NQ,1min,40,0.33
2031-06-01 07:42:24,19410.03,2031-06-01 08:57:24,19410.8,long,15.03,momentum,NQ,15min,5,0.78
2031-06-01 22:57:24,19376.87,2031-06-01 23:12:24,19377.63,short,-15.7,random_realistic,NQ,5min,3,-0.76
2031-06-02 15:12:24,19365.93,2031-06-02 15:25:24,19367.03,short,-22.61,momentum,NQ,1min,13,-1.11
2031-06-03 07:25:24,19389.79,2031-06-13 07:25:24,19391.23,long,28.35,SMA_crossover,NQ,1d,10,1.44
2031-06-08 19:33:24,1184.08,2031-06-08 21:33:24,1184.75,short,-67.85,random_realistic,GCZ,5min,24,-0.67
2031-06-09 13:33:24,1197.44,2031-06-12 13:33:24,1197.94,short,-49.74,random_realistic,GCZ,1d,3,-0.49
2031-06-12 16:33:24,1205.13,2031-06-12 17:33:24,1204.81,long,-32.43,RSI_breakout,GCZ,15min,4,-0.32
2031-06-12 20:33:24,1216.12,2031-06-12 22:48:24,1215.69,long,-44.22,SMA_crossover,GCZ,15min,9,-0.44
2031-06-13 22:48:24,1226.97,2031-06-15 22:48:24,1226.39,short,57.05,momentum,GCZ,1d,2,0.58
2031-06-14 04:25:24,19368.75,2031-06-14 05:03:24,19369.06,long,5.86,random_realistic,NQ,1min,38,0.32
2031-06-15 05:03:24,19365.52,2031-06-15 05:43:24,19365.7,long,3.13,random_realistic,NQ,5min,8,0.18
2031-06-16 00:43:24,19342.92,2031-06-21 00:43:24,19342.41,short,9.57,random_realistic,NQ,1d,5,0.5
2031-06-16 16:48:24,1197.42,2031-06-16 17:31:24,1197.07,long,-35.4,SMA_crossover,GCZ,1min,43,-0.35
2031-06-17 01:31:24,1220.87,2031-06-17 02:31:24,1221.24,short,-38.14,SMA_crossover,GCZ,5min,12,-0.38
2031-06-17 22:31:24,1228.28,2031-06-17 22:39:24,1228.24,short,3.59,momentum,GCZ,1min,8,0.04
2031-06-18 22:39:24,1212.99,2031-06-24 22:39:24,1213.45,short,-46.65,RSI_breakout,GCZ,1d,6,-0.46
2031-06-21 20:43:24,19333.95,2031-06-21 21:58:24,19333.91,short,0.41,SMA_crossover,NQ,15min,5,0.05
2031-06-22 03:58:24,19336.82,2031-06-22 04:42:24,19335.44,long,-27.97,SMA_crossover,NQ,1min,44,-1.37
2031-06-22 21:42:24,19289.67,2031-06-27 21:42:24,19290.65,short,-20.09,RSI_breakout,NQ,1d,5,-0.98
2031-06-25 00:39:24,1218.98,2031-06-25 02:54:24,1219.43,long,44.2,RSI_breakout,GCZ,15min,9,0.45
2031-06-25 13:54:24,1227.97,2031-06-30 13:54:24,1228.31,short,-34.21,momentum,GCZ,1d,5,-0.34
2031-06-28 21:42:24,19294.52,2031-06-28 22:05:24,19295.13,long,11.68,momentum,NQ,1min,23,0.61
2031-06-29 14:05:24,19367.68,2031-06-30 14:05:24,19366.74,short,18.4,random_realistic,NQ,1d,1,0.94
2031-07-01 02:05:24,19340.08,2031-07-01 04:05:24,19340.42,long,6.27,momentum,NQ,15min,8,0.34
2031-07-01 09:54:24,1226.23,2031-07-03 09:54:24,1226.75,long,51.81,SMA_crossover,GCZ,1d,2,0.52
2031-07-01 12:05:24,19379.32,2031-07-01 13:05:24,19379.95,long,12.08,momentum,NQ,15min,4,0.63
2031-07-02 12:05:24,19385.42,2031-07-02 12:21:24,19386.52,long,21.5,SMA_crossover,NQ,1min,16,1.1
2031-07-03 00:21:24,19377.1,2031-07-03 02:21:24,19376.22,long,-18.15,momentum,NQ,15min,8,-0.88
2031-07-03 09:21:24,19350.67,2031-07-03 09:35:24,19352.02,short,-27.34,momentum,NQ,1min,14,-1.34
2031-07-03 21:54:24,1208.15,2031-07-03 22:54:24,1207.71,long,-44.24,RSI_breakout,GCZ,5min,12,-0.44
2031-07-04 00:54:24,1199.38,2031-07-04 01:39:24,1198.95,long,-43.33,RSI_breakout,GCZ,5min,9,-0.43
2031-07-04 03:35:24,19379.16,2031-07-04 03:46:24,19380.23,short,-21.87,momentum,NQ,1min,11,-1.07
2031-07-04 10:46:24,19421.02,2031-07-04 13:01:24,19421.43,long,7.87,RSI_breakout,NQ,15min,9,0.42
2031-07-04 22:39:24,1225.72,2031-07-05 22:39:24,1225.29,long,-43.49,momentum,GCZ,1d,1,-0.43
2031-07-05 02:01:24,19461.28,2031-07-05 02:11:24,19460.08,long,-24.46,SMA_crossover,NQ,1min,10,-1.2
2031-07-05 11:11:24,19477.01,2031-07-05 13:16:24,19477.99,long,19.0,random_realistic,NQ,5min,25,0.97
2031-07-05 16:16:24,19474.16,2031-07-05 17:31:24,19475.62,short,-29.6,RSI_breakout,NQ,5min,15,-1.46
2031-07-06 03:39:24,1218.44,2031-07-14 03:39:24,1217.96,long,-48.52,SMA_crossover,GCZ,1d,8,-0.48
2031-07-06 10:31:24,19571.74,2031-07-15 10:31:24,19570.5,long,-25.39,SMA_crossover,NQ,1d,9,-1.24
2031-07-14 14:39:24,1210.94,2031-07-18 14:39:24,1210.49,long,-44.8,random_realistic,GCZ,1d,4,-0.44
2031-07-15 16:31:24,19606.96,2031-07-15 17:30:24,19608.39,short,-29.19,SMA_crossover,NQ,1min,59,-1.43
2031-07-16 07:30:24,19571.05,2031-07-19 07:30:24,19570.25,long,-16.45,momentum,NQ,1d,3,-0.8
2031-07-19 09:39:24,1208.2,2031-07-24 09:39:24,1208.27,short,-6.71,RSI_breakout,GCZ,1d,5,-0.06
2031-07-20 03:30:24,19636.22,2031-07-25 03:30:24,19635.92,short,5.59,RSI_breakout,NQ,1d,5,0.3
2031-07-25 02:39:24,1197.71,2031-08-01 02:39:24,1198.2,short,-49.93,RSI_breakout,GCZ,1d,7,-0.49
2031-07-25 20:30:24,19542.83,2031-07-25 20:52:24,19542.98,long,2.47,SMA_crossover,NQ,1min,22,0.15
2031-07-25 22:52:24,19535.94,2031-07-25 23:12:24,19536.43,long,9.31,momentum,NQ,1min,20,0.49
2031-07-26 06:12:24,19528.26,2031-07-26 09:12:24,19528.44,short,-4.03,momentum,NQ,15min,12,-0.18
2031-07-26 22:12:24,19538.59,2031-07-26 22:22:24,19537.97,short,11.91,SMA_crossover,NQ,1min,10,0.62
2031-07-27 12:22:24,19566.87,2031-07-27 13:52:24,19568.53,short,-33.69,random_realistic,NQ,5min,18,-1.66
2031-07-27 23:52:24,19535.94,2031-07-28 00:21:24,19535.73,short,3.7,SMA_crossover,NQ,1min,29,0.21
2031-07-28 14:21:24,19601.84,2031-07-31 14:21:24,19600.62,long,-24.81,RSI_breakout,NQ,1d,3,-1.22
2031-08-01 11:21:24,19630.27,2031-08-01 11:36:24,19630.95,long,12.93,momentum,NQ,5min,3,0.67
2031-08-02 00:39:24,1203.85,2031-08-04 00:39:24,1204.13,long,26.87,SMA_crossover,GCZ,1d,2,0.27
2031-08-02 06:36:24,19593.73,2031-08-02 08:36:24,19593.26,short,8.94,momentum,NQ,15min,8,0.47
2031-08-03 00:36:24,19607.54,2031-08-03 02:36:24,19606.7,long,-17.35,random_realistic,NQ,15min,8,-0.84
2031-08-03 09:36:24,19583.65,2031-08-06 09:36:24,19582.77,long,-17.92,random_realistic,NQ,1d,3,-0.87
2031-08-04 02:39:24,1197.34,2031-08-06 02:39:24,1197.67,long,32.4,momentum,GCZ,1d,2,0.33
2031-08-06 17:36:24,19627.56,2031-08-16 17:36:24,19629.36,long,35.48,SMA_crossover,NQ,1d,10,1.8
2031-08-06 20:39:24,1175.8,2031-08-12 20:39:24,1175.54,long,-26.23,random_realistic,GCZ,1d,6,-0.26
2031-08-13 05:39:24,1171.45,2031-08-13 06:39:24,1171.01,long,-44.41,SMA_crossover,GCZ,15min,4,-0.44
2031-08-14 03:39:24,1177.52,2031-08-14 08:09:24,1177.65,long,12.8,SMA_crossover,GCZ,15min,18,0.13
2031-08-15 02:09:24,1162.18,2031-08-15 04:24:24,1162.43,long,24.6,momentum,GCZ,15min,9,0.25
2031-08-15 12:24:24,1151.42,2031-08-15 12:43:24,1150.82,long,-59.71,RSI_breakout,GCZ,1min,19,-0.59
2031-08-15 15:43:24,1152.19,2031-08-19 15:43:24,1152.15,long,-4.39,random_realistic,GCZ,1d,4,-0.04
2031-08-17 02:36:24,19620.96,2031-08-17 02:56:24,19620.83,long,-3.12,RSI_breakout,NQ,5min,4,-0.13
2031-08-17 04:56:24,19637.81,2031-08-17 05:31:24,19638.74,short,-19.19,momentum,NQ,5min,7,-0.93
2031-08-17 22:31:24,19585.44,2031-08-17 23:21:24,19584.16,short,25.01,SMA_crossover,NQ,5min,10,1.28
2031-08-18 11:21:24,19627.42,2031-08-23 11:21:24,19628.1,long,13.1,momentum,NQ,1d,5,0.68
2031-08-19 18:43:24,1157.66,2031-08-19 19:38:24,1157.37,long,-30.1,RSI_breakout,GCZ,5min,11,-0.3
2031-08-19 22:38:24,1169.34,2031-08-19 22:50:24,1169.74,short,-41.37,RSI_breakout,GCZ,1min,12,-0.41
2031-08-20 14:50:24,1131.53,2031-08-20 19:05:24,1131.71,long,17.61,SMA_crossover,GCZ,15min,17,0.18
2031-08-21 05:05:24,1135.04,2031-08-21 05:50:24,1134.89,short,14.1,RSI_breakout,GCZ,15min,3,0.15
2031-08-21 21:50:24,1118.17,2031-08-21 22:06:24,1117.83,long,-34.27,SMA_crossover,GCZ,1min,16,-0.34
2031-08-22 05:06:24,1117.94,2031-09-01 05:06:24,1117.86,short,7.92,SMA_crossover,GCZ,1d,10,0.08
2031-08-23 19:21:24,19615.23,2031-08-23 19:50:24,19616.59,short,-27.77,momentum,NQ,1min,29,-1.36
2031-08-24 02:50:24,19612.56,2031-08-24 03:55:24,19612.21,short,6.55,momentum,NQ,5min,13,0.35
2031-08-24 20:55:24,19580.1,2031-08-31 20:55:24,19579.1,long,-20.38,random_realistic,NQ,1d,7,-0.99
2031-08-31 22:55:24,19569.47,2031-08-31 23:40:24,19570.44,short,-19.79,momentum,NQ,5min,9,-0.96
2031-09-01 09:06:24,1110.12,2031-09-01 11:21:24,1110.2,long,7.11,momentum,GCZ,15min,9,0.08
2031-09-01 23:40:24,19618.2,2031-09-02 00:00:24,19619.36,short,-23.73,RSI_breakout,NQ,1min,20,-1.16
2031-09-02 01:21:24,1109.41,2031-09-02 01:47:24,1109.94,long,52.24,SMA_crossover,GCZ,1min,26,0.53
2031-09-02 05:00:24,19658.23,2031-09-02 06:30:24,19659.19,long,18.7,RSI_breakout,NQ,15min,6,0.96
2031-09-02 14:30:24,19672.46,2031-09-02 14:55:24,19671.3,long,-23.57,random_realistic,NQ,5min,5,-1.15
2031-09-02 17:47:24,1086.06,2031-09-06 17:47:24,1085.67,short,38.17,momentum,GCZ,1d,4,0.39
2031-09-03 05:55:24,19679.65,2031-09-03 09:10:24,19680.72,short,-22.01,random_realistic,NQ,15min,13,-1.08
2031-09-03 15:10:24,19728.06,2031-09-03 17:35:24,19729.26,long,23.64,SMA_crossover,NQ,5min,29,1.21
2031-09-04 02:35:24,19751.66,2031-09-04 03:15:24,19750.5,long,-23.67,random_realistic,NQ,5min,8,-1.16
2031-09-05 02:15:24,19812.49,2031-09-05 04:45:24,19811.53,long,-19.76,RSI_breakout,NQ,15min,10,-0.96
2031-09-05 09:45:24,19825.69,2031-09-05 10:04:24,19825.56,short,2.19,RSI_breakout,NQ,1min,19,0.13
2031-09-05 22:04:24,19843.79,2031-09-11 22:04:24,19843.97,long,3.04,RSI_breakout,NQ,1d,6,0.18
2031-09-07 10:47:24,1080.62,2031-09-07 11:01:24,1080.18,short,43.81,RSI_breakout,GCZ,1min,14,0.44
2031-09-08 09:01:24,1119.9,2031-09-08 12:31:24,1119.45,long,-46.04,random_realistic,GCZ,15min,14,-0.46
2031-09-09 12:31:24,1125.23,2031-09-09 12:34:24,1124.88,long,-35.37,random_realistic,GCZ,1min,3,-0.35
2031-09-09 13:34:24,1119.46,2031-09-09 14:49:24,1119.44,long,-2.85,random_realistic,GCZ,5min,15,-0.02
2031-09-09 18:49:24,1119.68,2031-09-09 19:25:24,1120.07,short,-39.25,random_realistic,GCZ,1min,36,-0.39
2031-09-10 18:25:24,1116.56,2031-09-10 19:10:24,1116.19,long,-37.13,momentum,GCZ,5min,9,-0.37
2031-09-11 09:10:24,1101.5,2031-09-11 13:40:24,1101.39,long,-11.6,SMA_crossover,GCZ,15min,18,-0.11
2031-09-12 13:40:24,1102.76,2031-09-12 13:52:24,1103.19,short,-43.55,random_realistic,GCZ,1min,12,-0.43
2031-09-12 17:04:24,19839.17,2031-09-12 17:49:24,19839.37,short,-4.41,random_realistic,NQ,5min,9,-0.2
2031-09-13 08:49:24,19858.02,2031-09-13 10:04:24,19858.72,long,13.48,momentum,NQ,15min,5,0.7
2031-09-13 09:52:24,1097.8,2031-09-13 12:07:24,1097.49,long,-31.62,RSI_breakout,GCZ,15min,9,-0.31
2031-09-13 19:04:24,19818.47,2031-09-13 20:04:24,19817.3,long,-23.92,random_realistic,NQ,5min,12,-1.17
2031-09-13 19:07:24,1102.39,2031-09-13 20:22:24,1103.25,long,85.75,random_realistic,GCZ,5min,15,0.86
2031-09-14 07:04:24,19854.25,2031-09-14 07:54:24,19853.36,long,-18.37,SMA_crossover,NQ,1min,50,-0.89
2031-09-14 11:54:24,19868.06,2031-09-14 12:28:24,19868.92,short,-17.65,random_realistic,NQ,1min,34,-0.86
2031-09-14 20:22:24,1104.57,2031-09-21 20:22:24,1104.21,long,-36.84,SMA_crossover,GCZ,1d,7,-0.36
2031-09-15 06:28:24,19859.2,2031-09-15 06:43:24,19857.96,long,-25.33,RSI_breakout,NQ,5min,3,-1.24
2031-09-15 20:43:24,19905.6,2031-09-20 20:43:24,19904.69,long,-18.6,momentum,NQ,1d,5,-0.91
2031-09-21 01:43:24,19899.39,2031-09-21 02:13:24,19898.48,long,-18.65,momentum,NQ,5min,6,-0.91
2031-09-21 04:13:24,19896.65,2031-09-21 06:28:24,19896.22,short,8.24,RSI_breakout,NQ,15min,9,0.44
2031-09-21 10:28:24,19902.36,2031-09-21 12:58:24,19903.08,short,-14.83,momentum,NQ,15min,10,-0.72
2031-09-21 17:58:24,19867.04,2031-09-21 20:43:24,19866.23,long,-16.75,random_realistic,NQ,15min,11,-0.81
2031-09-21 22:22:24,1105.94,2031-09-21 22:27:24,1105.98,long,3.05,RSI_breakout,GCZ,1min,5,0.04
2031-09-22 07:43:24,19892.48,2031-09-22 09:18:24,19891.57,short,17.62,random_realistic,NQ,5min,19,0.91
2031-09-22 14:18:24,19894.53,2031-09-22 14:43:24,19895.78,short,-25.38,RSI_breakout,NQ,5min,5,-1.24
2031-09-22 17:27:24,1102.61,2031-09-22 18:12:24,1102.79,long,17.63,random_realistic,GCZ,15min,3,0.18
2031-09-23 07:43:24,19874.32,2031-09-23 08:58:24,19873.13,long,-24.43,RSI_breakout,NQ,5min,15,-1.2
2031-09-23 08:12:24,1083.48,2031-09-29 08:12:24,1083.47,short,0.83,random_realistic,GCZ,1d,6,0.01
2031-09-23 21:58:24,19875.06,2031-09-23 22:06:24,19874.82,long,-5.24,RSI_breakout,NQ,1min,8,-0.24
2031-09-24 12:06:24,19890.39,2031-09-24 13:21:24,19891.7,short,-26.69,random_realistic,NQ,5min,15,-1.31
2031-09-25 03:21:24,19937.34,2031-09-29 03:21:24,19937.38,long,0.38,SMA_crossover,NQ,1d,4,0.04
2031-09-30 02:21:24,19937.95,2031-09-30 07:06:24,19937.96,short,-0.72,SMA_crossover,NQ,15min,19,-0.01
2031-09-30 08:12:24,1048.46,2031-10-02 08:12:24,1048.83,short,-37.15,momentum,GCZ,1d,2,-0.37
2031-09-30 14:06:24,19956.45,2031-09-30 14:29:24,19956.77,long,5.95,momentum,NQ,1min,23,0.32
2031-10-01 04:29:24,20005.69,2031-10-08 04:29:24,20005.47,long,-4.96,random_realistic,NQ,1d,7,-0.22
2031-10-03 06:12:24,1043.38,2031-10-03 08:57:24,1042.65,short,72.17,SMA_crossover,GCZ,15min,11,0.73
2031-10-03 14:57:24,1062.93,2031-10-03 15:25:24,1062.65,long,-28.47,random_realistic,GCZ,1min,28,-0.28
2031-10-04 12:25:24,1075.87,2031-10-04 12:31:24,1076.16,short,-30.29,RSI_breakout,GCZ,1min,6,-0.3
2031-10-04 14:31:24,1078.58,2031-10-04 15:21:24,1078.91,short,-33.38,RSI_breakout,GCZ,5min,10,-0.33
2031-10-04 19:21:24,1080.91,2031-10-04 20:21:24,1080.63,long,-28.96,SMA_crossover,GCZ,5min,12,-0.28
2031-10-05 18:21:24,1075.39,2031-10-05 22:51:24,1075.8,short,-42.43,SMA_crossover,GCZ,15min,18,-0.42
2031-10-06 02:51:24,1079.23,2031-10-12 02:51:24,1078.73,long,-50.82,RSI_breakout,GCZ,1d,6,-0.5
2031-10-08 16:29:24,19937.23,2031-10-08 16:44:24,19938.11,short,-18.09,momentum,NQ,5min,3,-0.88
2031-10-09 04:44:24,19929.74,2031-10-09 06:34:24,19929.86,long,2.02,random_realistic,NQ,5min,22,0.13
2031-10-09 18:34:24,19988.67,2031-10-09 19:16:24,19990.22,short,-31.41,SMA_crossover,NQ,1min,42,-1.55
2031-10-10 18:16:24,19931.92,2031-10-10 18:21:24,19930.82,short,21.66,RSI_breakout,NQ,1min,5,1.11
2031-10-10 22:21:24,19905.68,2031-10-11 02:36:24,19904.34,long,-27.24,SMA_crossover,NQ,15min,17,-1.34
2031-10-11 12:36:24,19928.08,2031-10-16 12:36:24,19929.34,short,-25.76,momentum,NQ,1d,5,-1.26
2031-10-12 05:51:24,1068.92,2031-10-12 06:36:24,1068.96,long,2.8,RSI_breakout,GCZ,15min,3,0.03
2031-10-13 06:36:24,1053.61,2031-10-13 06:40:24,1054.01,short,-40.54,RSI_breakout,GCZ,1min,4,-0.4
2031-10-13 18:40:24,1069.65,2031-10-13 21:10:24,1069.37,long,-28.86,RSI_breakout,GCZ,15min,10,-0.28
2031-10-14 13:10:24,1047.93,2031-10-15 13:10:24,1047.26,short,66.76,RSI_breakout,GCZ,1d,1,0.67
2031-10-15 14:10:24,1044.94,2031-10-15 14:55:24,1045.72,long,77.65,random_realistic,GCZ,1min,45,0.78
2031-10-16 09:55:24,1076.01,2031-10-16 11:40:24,1075.61,long,-40.44,SMA_crossover,GCZ,15min,7,-0.4
2031-10-17 02:36:24,19961.74,2031-10-17 02:38:24,19961.43,short,5.76,random_realistic,NQ,1min,2,0.31
2031-10-17 09:40:24,1083.75,2031-10-17 10:40:24,1084.01,short,-26.77,SMA_crossover,GCZ,15min,4,-0.26
2031-10-17 12:38:24,19975.92,2031-10-17 13:26:24,19976.86,short,-19.26,SMA_crossover,NQ,1min,48,-0.94
2031-10-18 00:40:24,1105.53,2031-10-28 00:40:24,1105.1,long,-43.52,SMA_crossover,GCZ,1d,10,-0.43
